original_title,image_url,price
Slammerkin,https://images.gr-assets.com/books/1315155075m/44543.jpg,40
Haunted Ground,https://images.gr-assets.com/books/1412217096m/905451.jpg,16
The Man in the High Castle,https://images.gr-assets.com/books/1448756803m/216363.jpg,33
"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",https://images.gr-assets.com/books/1403180114m/2932.jpg,15
The Jungle,https://images.gr-assets.com/books/1332140681m/41681.jpg,32
Dreamfall,https://images.gr-assets.com/books/1476897565m/31371729.jpg,36
The Shack: Where Tragedy Confronts Eternity,https://images.gr-assets.com/books/1344270232m/1812457.jpg,33
Hannibal,https://images.gr-assets.com/books/1327356556m/32418.jpg,21
Iron Council,https://images.gr-assets.com/books/1320419476m/68495.jpg,35
The Lost World,https://images.gr-assets.com/books/1386864575m/8650.jpg,46
Choke,https://images.gr-assets.com/books/1403186013m/29059.jpg,31
The Woman in Black,https://images.gr-assets.com/books/1327869942m/37034.jpg,34
The Tale of the Body Thief,https://images.gr-assets.com/books/1361577271m/31336.jpg,25
Until Our Blood Runs Clean,https://images.gr-assets.com/books/1502042979m/32333246.jpg,20
Tithe: A Modern Faerie Tale,https://images.gr-assets.com/books/1342120818m/46777.jpg,28
No Man's Mistress,https://images.gr-assets.com/books/1459863595m/101263.jpg,34
Lord John and the Private Matter,https://images.gr-assets.com/books/1320485657m/10990.jpg,21
You Don't Know My Name,https://images.gr-assets.com/books/1464652456m/25876993.jpg,37
Beguilement,https://images.gr-assets.com/books/1278374915m/61898.jpg,21
The Moviegoer,https://images.gr-assets.com/books/1437668043m/10739.jpg,36
Potent Pleasures (Pleasures #1),https://images.gr-assets.com/books/1403175424m/658351.jpg,13
A Passage to India,https://images.gr-assets.com/books/1421883612m/45195.jpg,10
Gilded Cage,https://images.gr-assets.com/books/1498595232m/30258320.jpg,24
Memoirs of a Teenage Amnesiac,https://images.gr-assets.com/books/1317793286m/317282.jpg,17
Make Room! Make Room!,https://images.gr-assets.com/books/1345057490m/473850.jpg,16
The Girl Before,https://images.gr-assets.com/books/1485972587m/28016509.jpg,19
The Awakening and the Struggle,https://images.gr-assets.com/books/1393837129m/395871.jpg,13
Et dukkehjem,https://images.gr-assets.com/books/1427119396m/37793.jpg,20
This Pen For Hire: A Jaine Austen Mystery (Jaine Austen Mysteries),https://images.gr-assets.com/books/1327903328m/367124.jpg,14
Ship of Fools,https://images.gr-assets.com/books/1287704201m/24827.jpg,45
Wicked Lovely,https://images.gr-assets.com/books/1327814035m/305234.jpg,22
Eifelheim,https://images.gr-assets.com/books/1312232314m/416327.jpg,32
High-Rise,https://images.gr-assets.com/books/1358752559m/12331767.jpg,22
(daivuingupuru / Daivingu puru) -- (Ren Shen karenda / Ninshin karenda) -- (domitorii / Domitorii),https://images.gr-assets.com/books/1317064652m/1337973.jpg,28
The Pale Horse,https://images.gr-assets.com/books/1312002356m/95382.jpg,42
Chasing Charlie Duskin,https://images.gr-assets.com/books/1276426809m/7124053.jpg,21
Le facteur emotif,https://images.gr-assets.com/books/1400962181m/22181611.jpg,32
Logan's Run,https://images.gr-assets.com/books/1302038737m/73654.jpg,13
The Stepford Wives,https://images.gr-assets.com/books/1403404262m/52350.jpg,34
Bitten & Smitten,https://images.gr-assets.com/books/1328001700m/68400.jpg,45
Quicksilver,https://images.gr-assets.com/books/1320467665m/101038.jpg,11
The Iron Heel,https://images.gr-assets.com/books/1334104139m/929783.jpg,36
"Le Tartuffe, ou L'Imposteur",https://images.gr-assets.com/books/1319501006m/52823.jpg,17
The Wolf of Wall Street,https://images.gr-assets.com/books/1320489812m/522776.jpg,36
Flora Segunda,https://images.gr-assets.com/books/1347983675m/229033.jpg,37
The Last Anniversary,https://images.gr-assets.com/books/1482971434m/1282954.jpg,27
At Bertram's Hotel,https://images.gr-assets.com/books/1375949033m/16333.jpg,30
Touch the Dark,https://images.gr-assets.com/books/1307391100m/67513.jpg,14
Why Shoot a Butler?,https://images.gr-assets.com/books/1320460145m/311134.jpg,14
Peggy Sue Got Murdered,https://images.gr-assets.com/books/1328127451m/6000876.jpg,32
Yuan Shi Wu Yu  [Genji Monogatari],https://images.gr-assets.com/books/1401241319m/7042.jpg,23
Good in Bed,https://images.gr-assets.com/books/1327936464m/14748.jpg,26
"Rules of Surrender (Governess Brides, #1)",https://images.gr-assets.com/books/1462160526m/490417.jpg,31
Money,https://images.gr-assets.com/books/1367084993m/18825.jpg,46
Blue Bloods,https://images.gr-assets.com/books/1322281515m/872333.jpg,36
We Were the Mulvaneys,https://images.gr-assets.com/books/1309282868m/5204.jpg,28
The Dark City,https://images.gr-assets.com/books/1290954884m/8641129.jpg,21
The Crown's Fate,https://images.gr-assets.com/books/1476398037m/27211901.jpg,49
Shadow Run,https://images.gr-assets.com/books/1464712155m/25669098.jpg,32
Doctor Who: Wishing Well,https://images.gr-assets.com/books/1360096626m/1669734.jpg,26
Black Ice,https://images.gr-assets.com/books/1367443741m/24248.jpg,34
The Mayflower Project,https://images.gr-assets.com/books/1375604540m/781069.jpg,27
The Naked Duke,https://images.gr-assets.com/books/1332517665m/236704.jpg,42
Shirley,https://images.gr-assets.com/books/1422609409m/31168.jpg,16
Stargirl,https://images.gr-assets.com/books/1335947642m/22232.jpg,42
A Pirate's Love,https://images.gr-assets.com/books/1293624669m/724994.jpg,38
Chaos Magic,https://images.gr-assets.com/books/1355860604m/2690606.jpg,40
"Scarlet Moon: A Retelling of ""Little Red Riding Hood""",https://images.gr-assets.com/books/1309960427m/985502.jpg,41
First Truth,https://images.gr-assets.com/books/1293182676m/111022.jpg,25
Desperate Duchesses,https://images.gr-assets.com/books/1415588011m/641455.jpg,30
The Meaning of Night: A Confession,https://images.gr-assets.com/books/1328002091m/177076.jpg,41
"On What Grounds (Coffeehouse Mystery, Book 1)",https://images.gr-assets.com/books/1464593568m/303639.jpg,44
"If I Have a Wicked Stepmother, Where's My Prince?",https://images.gr-assets.com/books/1338352030m/37347.jpg,16
Lost At Sea,https://images.gr-assets.com/books/1348121137m/564758.jpg,25
One Little Sin,https://images.gr-assets.com/books/1341412259m/516034.jpg,28
The Education of Margot Sanchez,https://images.gr-assets.com/books/1460412192m/26594801.jpg,36
My Lobotomy,https://images.gr-assets.com/books/1320449273m/503248.jpg,31
Here on Earth,https://images.gr-assets.com/books/1388299278m/5159.jpg,45
"Thirty Days (From Thirty Days to Forever, #1)",https://images.gr-assets.com/books/1382267689m/5966593.jpg,24
Sunlight and Shadow,https://images.gr-assets.com/books/1333595474m/394726.jpg,12
Cujo,https://images.gr-assets.com/books/1394208144m/10603.jpg,15
El principe de la niebla,https://images.gr-assets.com/books/1261604683m/7128341.jpg,48
Pants on Fire,https://images.gr-assets.com/books/1486682627m/199784.jpg,49
Queen of Babble,https://images.gr-assets.com/books/1371049249m/23219.jpg,15
Taken at the Flood,https://images.gr-assets.com/books/1308808198m/16308.jpg,47
Vampire Kisses,https://images.gr-assets.com/books/1345950574m/263147.jpg,10
Ulysses,https://images.gr-assets.com/books/1428891345m/338798.jpg,22
As I Lay Dying,https://images.gr-assets.com/books/1451810782m/77013.jpg,37
An Excellent conceited Tragedie of Romeo and Juliet,https://images.gr-assets.com/books/1503315424m/18135.jpg,39
Valley of the Dolls,https://images.gr-assets.com/books/1429239923m/581811.jpg,44
Memnoch The Devil,https://images.gr-assets.com/books/1506208231m/31338.jpg,23
"The Innocent Mage (Kingmaker, Kingbreaker, #1)",https://images.gr-assets.com/books/1327918882m/1051620.jpg,20
The Satanic Verses,https://images.gr-assets.com/books/1281988101m/12781.jpg,30
Forever Peace,https://images.gr-assets.com/books/1267317517m/21618.jpg,27
Getting Rid Of Bradley,https://images.gr-assets.com/books/1457714184m/33734.jpg,46
"Size 12 Is Not Fat (Heather Wells, #1)",https://images.gr-assets.com/books/1259077761m/23220.jpg,37
Welcome to the World of the Glitter Baby,https://images.gr-assets.com/books/1261288757m/1924491.jpg,45
The Death of the Heart,https://images.gr-assets.com/books/1497190244m/91494.jpg,38
The Boy Who Couldn't Die,https://images.gr-assets.com/books/1304983224m/24888.jpg,45
Caught in Crystal,https://images.gr-assets.com/books/1298593067m/169880.jpg,23
Claiming the Courtesan,https://images.gr-assets.com/books/1349751950m/537425.jpg,37
Point of Honour,https://images.gr-assets.com/books/1312063773m/166074.jpg,19
Postcards from No Man's Land,https://images.gr-assets.com/books/1309213245m/987756.jpg,45
Crossed,https://images.gr-assets.com/books/1268653282m/7720278.jpg,27
The Sportswriter,https://images.gr-assets.com/books/1327936345m/40722.jpg,43
Nobody's Princess,https://images.gr-assets.com/books/1320503118m/640029.jpg,15
Dragonwyck,https://images.gr-assets.com/books/1328857302m/122856.jpg,30
The Essex Serpent,https://images.gr-assets.com/books/1482090227m/32075861.jpg,30
"Beauty's Release (Sleeping Beauty, #3)",https://images.gr-assets.com/books/1167595462m/25190.jpg,12
A Companion to Wolves,https://images.gr-assets.com/books/1312035520m/333356.jpg,19
The Glass Menagerie,https://images.gr-assets.com/books/1391591003m/92517.jpg,44
Timescape,https://images.gr-assets.com/books/1392985886m/778990.jpg,44
Great Expectations,https://images.gr-assets.com/books/1327920219m/2623.jpg,25
"The Decoy Princess (Princess, #1)",https://images.gr-assets.com/books/1321091752m/263731.jpg,23
Urban Shaman,https://images.gr-assets.com/books/1390664906m/297929.jpg,34
Ophelia,https://images.gr-assets.com/books/1316727607m/293583.jpg,14
Hothouse,https://images.gr-assets.com/books/1368077135m/845078.jpg,35
Ethan of Athos,https://images.gr-assets.com/books/1365244555m/990093.jpg,48
The Years of Rice and Salt,https://images.gr-assets.com/books/1419079388m/2723.jpg,47
Sapphique,https://images.gr-assets.com/books/1327885488m/4499214.jpg,47
Just Ella,https://images.gr-assets.com/books/1327897599m/162719.jpg,44
A Girl's Guide to Vampires,https://images.gr-assets.com/books/1327890135m/50788.jpg,34
Beauty Sleep,https://images.gr-assets.com/books/1173118937m/248290.jpg,28
Artemis Fowl,https://images.gr-assets.com/books/1327945104m/249747.jpg,31
A Great and Terrible Beauty,https://images.gr-assets.com/books/1284558475m/3682.jpg,18
Strangers on a Train,https://images.gr-assets.com/books/1331234879m/15677.jpg,49
Treasure Island,https://images.gr-assets.com/books/1485248909m/295.jpg,31
The Strange Case of Dr Jekyll and Mr Hyde,https://images.gr-assets.com/books/1318116526m/51496.jpg,35
Insomnia,https://images.gr-assets.com/books/1354355494m/10585.jpg,12
Blue Is for Nightmares,https://images.gr-assets.com/books/1350054787m/477338.jpg,42
Jonathan Strange & Mr Norrell,https://images.gr-assets.com/books/1357027589m/14201.jpg,37
The Darkness That Comes Before,https://images.gr-assets.com/books/1421630062m/301538.jpg,28
Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,https://images.gr-assets.com/books/1434302708m/32261.jpg,45
Swipe,https://images.gr-assets.com/books/1337034420m/12505535.jpg,13
Mansfield Park,https://images.gr-assets.com/books/1397063295m/45032.jpg,13
A Tale of Two Cities,https://images.gr-assets.com/books/1344922523m/1953.jpg,44
Oliver Twist,https://images.gr-assets.com/books/1327868529m/18254.jpg,30
Midnight for Charlie Bone,https://images.gr-assets.com/books/1328868798m/9475.jpg,33
O Alquimista,https://images.gr-assets.com/books/1483412266m/865.jpg,29
Of Mice and Men,https://images.gr-assets.com/books/1437235233m/890.jpg,32
The Da Vinci code,https://images.gr-assets.com/books/1303252999m/968.jpg,43
Marked,https://images.gr-assets.com/books/1317067002m/30183.jpg,32
The Testament,https://images.gr-assets.com/books/1403174228m/5348.jpg,31
The Virgin Suicides,https://images.gr-assets.com/books/1319032910m/10956.jpg,29
Vanity Fair: A Novel Without a Hero,https://images.gr-assets.com/books/1344386439m/5797.jpg,27
"I'd Tell You I Love You, But Then I'd Have to Kill You",https://images.gr-assets.com/books/1334491180m/852470.jpg,11
Candide,https://images.gr-assets.com/books/1345060082m/19380.jpg,30
Uncle Tom's Cabin or Life Among the Lowly,https://images.gr-assets.com/books/1414349231m/46787.jpg,14
The Visitor,https://images.gr-assets.com/books/1375602665m/324505.jpg,32
They Came to Baghdad,https://images.gr-assets.com/books/1327965975m/140337.jpg,30
After the Funeral,https://images.gr-assets.com/books/1384881992m/527744.jpg,49
The Adventures of Huckleberry Finn,https://images.gr-assets.com/books/1405973850m/2956.jpg,43
King Solomon's Mines,https://images.gr-assets.com/books/1418964233m/23814.jpg,35
The Wasp Factory,https://images.gr-assets.com/books/1434940562m/567678.jpg,29
"Forty Thousand in Gehenna (Unionside, #1)",https://images.gr-assets.com/books/1440848230m/57148.jpg,26
The Historian,https://images.gr-assets.com/books/1338298031m/10692.jpg,37
The Corrections,https://images.gr-assets.com/books/1355011305m/3805.jpg,10
Salem Falls,https://images.gr-assets.com/books/1344397557m/10915.jpg,25
The Princess Diaries,https://images.gr-assets.com/books/1355011082m/38980.jpg,42
Summer Sisters,https://images.gr-assets.com/books/1167356646m/22695.jpg,38
Practical Magic,https://images.gr-assets.com/books/1490354120m/22896.jpg,34
Night of the Living Dummy,https://images.gr-assets.com/books/1328867793m/125564.jpg,38
Something Borrowed,https://images.gr-assets.com/books/1305063535m/42156.jpg,37
The Haunted Mask,https://images.gr-assets.com/books/1328867787m/308540.jpg,35
Heart-Shaped Box,https://images.gr-assets.com/books/1328043955m/153025.jpg,43
"Eye of the Crow: The Boy Sherlock Holmes, His First Case",https://images.gr-assets.com/books/1320484282m/1119508.jpg,10
Ramona Blue,https://images.gr-assets.com/books/1496274486m/31449227.jpg,38
Seeds of Yesterday,https://images.gr-assets.com/books/1321685100m/659612.jpg,25
Can You Keep a Secret?,https://images.gr-assets.com/books/1330464293m/33724.jpg,45
Crossroads of Twilight,https://images.gr-assets.com/books/1408325146m/113435.jpg,15
Two-Way Street,https://images.gr-assets.com/books/1381750633m/1672727.jpg,31
Jamaica Inn,https://images.gr-assets.com/books/1386605082m/18869967.jpg,46
The King of Elfland's Daughter,https://images.gr-assets.com/books/1403182025m/14686.jpg,14
Rumble Fish,https://images.gr-assets.com/books/1320491172m/759960.jpg,24
Blood and Circuses,https://images.gr-assets.com/books/1418769748m/1339023.jpg,24
Snow Falling on Cedars,https://images.gr-assets.com/books/1479863528m/77142.jpg,23
The Wish List,https://images.gr-assets.com/books/1329078716m/45436.jpg,46
Mordare utan ansikte,https://images.gr-assets.com/books/1487941867m/935308.jpg,22
Flying Too High,https://images.gr-assets.com/books/1418764900m/382843.jpg,22
Babel-17,https://images.gr-assets.com/books/1257546421m/1199688.jpg,21
Quirks & Kinks,https://images.gr-assets.com/books/1432153548m/24700956.jpg,22
To Catch A Pirate,https://images.gr-assets.com/books/1475187589m/493051.jpg,26
Tooth and Claw,https://images.gr-assets.com/books/1312040851m/344623.jpg,18
American Psycho,https://images.gr-assets.com/books/1436934349m/28676.jpg,32
Undead and Unwed,https://images.gr-assets.com/books/1298768655m/421129.jpg,38
Undead and Unpopular,https://images.gr-assets.com/books/1362695342m/478659.jpg,14
Never Let Me Go,https://images.gr-assets.com/books/1353048590m/6334.jpg,25
Seeing Redd,https://images.gr-assets.com/books/1354846350m/289695.jpg,41
"Golden: A Retelling of ""Rapunzel""",https://images.gr-assets.com/books/1361127435m/394724.jpg,19
The Lovely Bones,https://images.gr-assets.com/books/1457810586m/12232938.jpg,38
Death at Bishop's Keep,https://images.gr-assets.com/books/1385844074m/538396.jpg,16
Invisible Man,https://images.gr-assets.com/books/1352854247m/16981.jpg,11
The Art of Detection,https://images.gr-assets.com/books/1447317318m/104736.jpg,14
One Night for Love,https://images.gr-assets.com/books/1388236503m/71651.jpg,24
Kissing Max Holden,https://images.gr-assets.com/books/1499075493m/31145039.jpg,34
"Evolution, Me & Other Freaks of Nature",https://images.gr-assets.com/books/1480284502m/257800.jpg,49
Bridge of Sighs,https://images.gr-assets.com/books/1320397300m/107821.jpg,37
The Miserable Mill,https://images.gr-assets.com/books/1352146209m/65119.jpg,30
Thomas the Rhymer,https://images.gr-assets.com/books/1320426259m/152427.jpg,14
The Sword-Edged Blonde,https://images.gr-assets.com/books/1391343208m/1354323.jpg,27
Hearts in Atlantis,https://images.gr-assets.com/books/1374048926m/11602.jpg,40
